event_cause,zone,junction,police_station,veh_type,latitude,longitude,duration_minutes,requires_road_closure
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.0650735,77.4542573,148,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,bmtc_bus,12.880365,77.545865,69,0
procession,Central Zone 2,Unknown,Magadi Road,Unknown,12.9667164,77.5615877,85,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,private_bus,12.900152,77.6331394,154,0
public_event,West Zone 2,Unknown,Kamakshipalya,Unknown,12.983679,77.5294387,289,0
vehicle_breakdown,West Zone 1,Unknown,Byatarayanapura,heavy_vehicle,12.93894976,77.52299739,25,0
vehicle_breakdown,East Zone 2,Unknown,Hennuru,lcv,13.0652173,77.6445305,171,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,private_bus,12.9954901,77.5849484,52,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,others,13.0200904,77.7097875,161,1
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,lcv,13.0205242,77.7107575,165,0
vehicle_breakdown,East Zone 1,Unknown,Whitefield,private_bus,12.95570915,77.72316585,10,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,lcv,12.9854579,77.5248465,169,0
vehicle_breakdown,North Zone 1,Unknown,Jalahalli,bmtc_bus,13.0483148,77.5547351,46,0
public_event,South Zone 2,Unknown,Bellandur,Unknown,12.8974904,77.66849041,12625,0
vip_movement,South Zone 2,Unknown,Bellandur,Unknown,12.90351549,77.6673317,22763,0
vehicle_breakdown,Central Zone 1,Unknown,Banaswadi,heavy_vehicle,12.9975402,77.6639746,144,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,lcv,13.0071345,77.6887062,65,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,heavy_vehicle,13.03241,77.5879916,129,0
vehicle_breakdown,East Zone 2,Unknown,Banaswadi,truck,12.9994343,77.6747251,61,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,private_bus,13.0407394,77.54469,56,0
vehicle_breakdown,South Zone 1,JayadevaHospitalJunc,Jayanagara,bmtc_bus,12.9168713,77.5975225,163,0
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,lcv,13.0298582,77.5380185,20,0
tree_fall,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,Unknown,12.9905555,77.6609074,3,1
vehicle_breakdown,South Zone 1,Unknown,K.S. Layout,private_car,12.9126831,77.5673126,75,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8804543,77.6452946,21,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,private_bus,12.9823732,77.5176914,45,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,others,13.0903927,77.5966824,129,0
accident,West Zone 1,Unknown,Rajajinagar,Unknown,13.0078785,77.5268075,15,0
vehicle_breakdown,East Zone 1,Unknown,Whitefield,others,12.97726717,77.75125437,14,0
vehicle_breakdown,Central Zone 2,Unknown,Chamarajpet,private_bus,12.9622023,77.5639864,30,0
congestion,East Zone 1,Unknown,Whitefield,Unknown,12.9387649,77.7472979,134,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,bmtc_bus,13.0251804,77.7190904,135,1
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,heavy_vehicle,13.0262679,77.5803919,149,0
procession,North Zone 1,Unknown,Hebbala,Unknown,13.0551323,77.6009435,150,1
procession,North Zone 1,Unknown,Hebbala,Unknown,13.05616,77.6025483,6,0
accident,Central Zone 1,Unknown,Jeevanbheemanagar,Unknown,12.9716801,77.6522918,61,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,others,12.9964917,77.584805,18,0
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,heavy_vehicle,13.0260995,77.5855288,141,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,heavy_vehicle,13.0260537,77.5855025,138,0
vehicle_breakdown,Central Zone 2,IndianExpressJunction,High ground,ksrtc_bus,12.9846424,77.5970767,126,0
vehicle_breakdown,East Zone 2,KalyanNagar-ORR Junc,Hennuru,bmtc_bus,13.0229251,77.6468839,20,0
vehicle_breakdown,Central Zone 1,Unknown,Halasur,lcv,12.9623268,77.629384,156,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1140117,77.6062667,284,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Yeshwanthpura,lcv,13.0187649,77.5577122,25,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8794381,77.6459502,33,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,private_bus,13.019729,77.7090559,81,0
accident,East Zone 2,Unknown,Hennuru,Unknown,13.07578,77.6508617,108,0
vehicle_breakdown,West Zone 1,Unknown,Peenya,lcv,13.0481741,77.4988696,123,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,lcv,13.0076699,77.5267781,147,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,bmtc_bus,13.0073591,77.5266529,143,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,bmtc_bus,12.97574,77.5096283,132,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,ksrtc_bus,12.9854074,77.5250191,15590,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,truck,12.9460489,77.6984784,126,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8851455,77.6424929,99,0
accident,North Zone 2,Unknown,Hebbala,Unknown,13.0333942,77.5885499,82,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,private_car,13.090383,77.5966984,7,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,bmtc_bus,13.0325733,77.629965,166,1
vehicle_breakdown,West Zone 1,Unknown,Chikkabanavara,private_bus,13.0495297,77.4954996,161,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,bmtc_bus,13.0199284,77.5006714,91,0
accident,South Zone 2,Unknown,J.P. Nagar,Unknown,12.8967191,77.5723686,155,0
accident,East Zone 1,Unknown,Mahadevapura,Unknown,12.9948122,77.693173,216,0
accident,West Zone 1,Unknown,Peenya,Unknown,13.0335547,77.48276889,104,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,lcv,12.9878346,77.4940169,144,0
accident,North Zone 2,Unknown,Yelahanka,Unknown,13.1276933,77.6137033,40,0
vehicle_breakdown,Central Zone 2,Minerva Circle,City Market,bmtc_bus,12.9549495,77.5803014,165,0
accident,North Zone 1,Unknown,Kodigehalli,Unknown,13.0698007,77.5855285,77,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,heavy_vehicle,12.8508093,77.5545817,70,0
vehicle_breakdown,Central Zone 1,Unknown,Bellandur,lcv,12.9228533,77.6576917,81,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,heavy_vehicle,12.8757572,77.4964189,59,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,heavy_vehicle,12.8669473,77.5071756,48,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,truck,13.0593972,77.6325951,180,0
vehicle_breakdown,North Zone 1,Unknown,Jalahalli,bmtc_bus,13.0621794,77.5444587,45,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,heavy_vehicle,12.8600582,77.5215949,23,0
vehicle_breakdown,South Zone 1,Unknown,Hulimavu,bmtc_bus,12.8425759,77.5885226,64,0
vehicle_breakdown,Central Zone 1,Unknown,Banaswadi,heavy_vehicle,13.0042703,77.6629128,151,0
tree_fall,North Zone 2,Unknown,Yelahanka,Unknown,13.1112089,77.6337925,3,0
tree_fall,North Zone 2,Unknown,Yelahanka,Unknown,13.1112688,77.6338053,2,0
vehicle_breakdown,North Zone 1,Unknown,Kodigehalli,truck,13.0446122,77.5830636,151,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,lcv,13.0356667,77.58912,20,0
vehicle_breakdown,East Zone 2,Unknown,Banaswadi,truck,12.9996649,77.6752443,93,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,bmtc_bus,13.0360183,77.5891833,148,0
vehicle_breakdown,East Zone 2,Unknown,Mahadevapura,heavy_vehicle,13.0000387,77.6766808,31,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,bmtc_bus,12.913157,77.6254496,138,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,bmtc_bus,12.91311,77.6252874,134,0
vehicle_breakdown,Central Zone 2,Unknown,Sheshadripuram,others,12.9976602,77.5841298,134,0
vehicle_breakdown,Central Zone 2,Unknown,Sheshadripuram,others,12.9975806,77.5841317,123,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,others,12.997267,77.5847123,178,0
vehicle_breakdown,Central Zone 1,Unknown,Banaswadi,truck,12.9936926,77.6615233,173,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,private_car,13.040118,77.5439573,11,0
vehicle_breakdown,East Zone 1,Unknown,Bellandur,truck,12.9230675,77.6705331,148,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,heavy_vehicle,13.0083147,77.5268746,126,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,lcv,12.9666279,77.5047999,51,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,lcv,12.984534,77.5280156,166,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,taxi,12.9917496,77.5854785,175,0
vehicle_breakdown,North Zone 1,Unknown,Banaswadi,heavy_vehicle,13.0217783,77.6490837,26,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,heavy_vehicle,13.009919,77.5275416,132,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,lcv,13.1096246,77.5804484,154,0
vehicle_breakdown,South Zone 1,Unknown,Thalagattapura,heavy_vehicle,12.8676382,77.5819101,145,0
accident,Central Zone 1,Unknown,Banaswadi,Unknown,12.9984053,77.663273,50,0
vehicle_breakdown,South Zone 2,Unknown,Mico Layout,private_car,12.8911961,77.6067108,130,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,private_bus,12.9606981,77.5129745,57,0
vehicle_breakdown,North Zone 2,Unknown,Hebbala,others,13.0353947,77.5891024,147,0
vehicle_breakdown,West Zone 1,Unknown,Kengeri,heavy_vehicle,12.9065098,77.4731509,174,0
public_event,South Zone 1,Unknown,Thalagattapura,Unknown,12.85682957,77.58884114,300,1
vehicle_breakdown,North Zone 2,Unknown,Chikkabanavara,taxi,13.049087,77.4973746,159,0
vehicle_breakdown,Central Zone 1,Unknown,Jeevanbheemanagar,others,12.9675483,77.6530283,159,1
vehicle_breakdown,West Zone 1,Unknown,Byatarayanapura,heavy_vehicle,12.9405392,77.5247876,157,0
vehicle_breakdown,North Zone 2,Unknown,Chikkabanavara,lcv,13.0488417,77.4972148,128,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1160903,77.6075945,145,0
vehicle_breakdown,North Zone 1,Unknown,Hebbala,private_car,13.0434964,77.6054589,137,0
vehicle_breakdown,North Zone 2,Unknown,Hebbala,others,13.0377233,77.5894983,148,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,others,13.0378433,77.5893717,14,0
accident,East Zone 2,Unknown,K.R. Pura,Unknown,12.9977614,77.7213522,62,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1092217,77.6039087,128,0
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,truck,13.0217907,77.5845124,139,0
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,truck,13.0218442,77.5845709,136,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,private_car,12.9951003,77.5851148,47,0
vehicle_breakdown,East Zone 1,Unknown,Mahadevapura,bmtc_bus,12.9897898,77.7254032,135,0
vehicle_breakdown,West Zone 1,Unknown,Chikkabanavara,lcv,13.049255,77.4961032,137,0
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.06891,77.4477383,133,0
vehicle_breakdown,North Zone 1,Unknown,K.G. Halli,bmtc_bus,13.0363571,77.627793,14048,0
congestion,East Zone 2,Unknown,Hennuru,Unknown,13.0723115,77.6512808,177,0
vehicle_breakdown,South Zone 1,Unknown,K.S. Layout,truck,12.9120711,77.567396,164,0
vehicle_breakdown,South Zone 1,Unknown,K.S. Layout,bmtc_bus,12.9116817,77.55294,69,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,truck,13.0032564,77.5259337,134,0
vehicle_breakdown,North Zone 1,Unknown,Hebbala,private_car,13.0618969,77.594485,158,1
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,private_bus,12.9798095,77.5106451,123,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,bmtc_bus,13.12554,77.5740088,76,0
vehicle_breakdown,North Zone 2,Unknown,Hebbala,ksrtc_bus,13.0383894,77.5896549,139,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,heavy_vehicle,12.9564324,77.7093288,150,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,heavy_vehicle,12.9487626,77.6891091,2,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,heavy_vehicle,12.9562651,77.7092582,146,0
vehicle_breakdown,East Zone 2,Unknown,Mahadevapura,heavy_vehicle,13.00023,77.6856717,127,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,lcv,13.0428412,77.5512236,157,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,private_car,13.0386772,77.5422104,13,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,bmtc_bus,13.0031754,77.6823257,122,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,private_bus,12.9799067,77.5106977,112,0
vehicle_breakdown,Central Zone 1,Unknown,Banaswadi,private_car,12.9901114,77.6638193,146,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,lcv,13.0261115,77.5439551,40,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,others,13.1061065,77.6340253,140,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,ksrtc_bus,13.0199933,77.7097567,8,0
vehicle_breakdown,Unknown,Unknown,No Police Station,lcv,13.0676206,77.4502938,130,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,truck,12.96176,77.5124387,158,1
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,others,13.0199733,77.5842066,137,0
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,lcv,13.0198745,77.584027,131,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,heavy_vehicle,13.0028147,77.6835432,110,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,bmtc_bus,12.9998377,77.5837378,170,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,private_car,13.0878647,77.5884526,149,0
vehicle_breakdown,North Zone 1,Unknown,Yelahanka,heavy_vehicle,13.0864996,77.5947881,122,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,lcv,13.033267,77.6297082,121,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,lcv,13.0335913,77.6293343,178,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,others,13.0131625,77.6996626,178,0
vehicle_breakdown,North Zone 1,Unknown,Yelahanka,heavy_vehicle,13.08645,77.5948299,123,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,others,13.0012451,77.5841866,82,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,others,13.0012451,77.5841866,82,0
vehicle_breakdown,West Zone 1,Unknown,Byatarayanapura,heavy_vehicle,12.9390566,77.5235243,173,0
vehicle_breakdown,North Zone 2,Unknown,Yeshwanthpura,heavy_vehicle,13.0406155,77.5468024,266,0
vehicle_breakdown,East Zone 1,Unknown,Mahadevapura,heavy_vehicle,13.00520205,77.75683317,121,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,lcv,13.0038249,77.6837476,167,0
vehicle_breakdown,East Zone 2,Unknown,Hennuru,taxi,13.0425611,77.6420552,127,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,lcv,13.0234375,77.715021,34,0
vehicle_breakdown,North Zone 2,Unknown,Chikkabanavara,others,13.0489095,77.4969509,122,0
vehicle_breakdown,North Zone 1,Unknown,Jalahalli,private_bus,13.0506439,77.5529418,78,0
vehicle_breakdown,East Zone 1,Unknown,Bellandur,others,12.9165755,77.6736642,3,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,private_bus,12.996753,77.5845822,132,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,heavy_vehicle,13.0400395,77.5438972,62,1
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8756455,77.648981,117,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8755127,77.6486972,115,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8755668,77.6488601,115,0
accident,South Zone 2,Unknown,Electronic City,Unknown,12.8758374,77.6487911,109,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,bmtc_bus,12.9683883,77.50627,135,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.109046,77.6034419,177,0
vehicle_breakdown,East Zone 1,Unknown,Bellandur,taxi,12.9137249,77.6785693,20,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,private_bus,13.0228017,77.5507583,133,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,others,12.9989833,77.5843706,25,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,lcv,13.0417175,77.5469878,129,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,bmtc_bus,12.9718269,77.7117219,35,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,others,13.0587583,77.6328567,56,0
vehicle_breakdown,South Zone 2,Unknown,Electronic City,private_bus,12.8825091,77.6440547,33,0
congestion,East Zone 1,Unknown,Whitefield,Unknown,12.9417271,77.746705,154,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,others,13.0285717,77.586094,138,0
vehicle_breakdown,North Zone 2,Unknown,Kodigehalli,lcv,13.0276276,77.5858464,179,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,auto,13.0040166,77.5838851,28,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,private_bus,12.912072,77.6260093,125,0
vehicle_breakdown,East Zone 1,Unknown,Whitefield,heavy_vehicle,12.975385,77.7508267,176,0
vehicle_breakdown,East Zone 2,Unknown,Mahadevapura,heavy_vehicle,12.9956979,77.6672693,28,0
vehicle_breakdown,West Zone 1,Unknown,Byatarayanapura,private_bus,12.9411064,77.5249523,51,0
vehicle_breakdown,East Zone 1,Unknown,Whitefield,bmtc_bus,12.95576448,77.72105812,43,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,lcv,12.9453288,77.4954247,23,0
vehicle_breakdown,North Zone 1,Unknown,Hennuru,bmtc_bus,13.03950563,77.64149464,22,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,heavy_vehicle,13.0376265,77.5418287,51,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,bmtc_bus,12.9901257,77.5040668,121,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,bmtc_bus,12.9653578,77.7021825,92,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1167959,77.608359,134,0
vehicle_breakdown,West Zone 1,Unknown,Chikkabanavara,heavy_vehicle,13.0494638,77.4954701,132,0
vehicle_breakdown,South Zone 1,Unknown,K.S. Layout,truck,12.9120841,77.5672631,138,0
vehicle_breakdown,North Zone 2,Unknown,Hebbala,ksrtc_bus,13.0377189,77.5897419,133,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,heavy_vehicle,13.00919858,77.58387523,171,0
vehicle_breakdown,North Zone 2,Unknown,R.T. Nagar,lcv,13.02468,77.5854484,140,0
vehicle_breakdown,North Zone 1,Unknown,Yelahanka,others,13.0870364,77.5952868,16,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,truck,12.9604478,77.5138765,127,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,bmtc_bus,13.026353,77.544093,58,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,private_car,13.0012166,77.5840582,28,0
accident,East Zone 1,Unknown,Mahadevapura,Unknown,12.9942609,77.7571504,113,0
accident,East Zone 2,Unknown,Mahadevapura,Unknown,12.9954004,77.6960808,102,0
vehicle_breakdown,North Zone 1,Unknown,Banaswadi,others,13.0099436,77.6238998,148,0
congestion,East Zone 1,Unknown,Whitefield,Unknown,12.9379851,77.7465519,149,0
vehicle_breakdown,West Zone 1,Unknown,Yeshwanthpura,others,13.0361119,77.5348724,76,0
accident,North Zone 1,Unknown,Hebbala,Unknown,13.0502676,77.5932789,96,0
vehicle_breakdown,West Zone 2,Unknown,Sadashivanagar,heavy_vehicle,13.0001051,77.5839508,121,0
vehicle_breakdown,South Zone 2,Unknown,J.P. Nagar,bmtc_bus,12.90164,77.5817917,143,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,private_car,12.9958179,77.584904,27,0
public_event,West Zone 1,Unknown,Kengeri,Unknown,12.92125487,77.49435972,36,1
accident,South Zone 1,Unknown,Thalagattapura,Unknown,12.862993,77.5149382,23,0
vehicle_breakdown,East Zone 1,Unknown,Whitefield,heavy_vehicle,12.9424283,77.747245,44,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,bmtc_bus,12.9116306,77.6264009,165,0
vehicle_breakdown,South Zone 2,Unknown,HSR Layout,bmtc_bus,12.9114,77.6264117,162,0
vehicle_breakdown,West Zone 1,Unknown,Byatarayanapura,heavy_vehicle,12.940615,77.5248214,148,0
vehicle_breakdown,East Zone 2,Unknown,K.R. Pura,heavy_vehicle,13.0236503,77.7163139,26,0
accident,South Zone 2,Unknown,HSR Layout,Unknown,12.9113234,77.6264372,107,0
vehicle_breakdown,Central Zone 1,Unknown,Banaswadi,others,13.0055784,77.6627912,153,0
vehicle_breakdown,West Zone 1,Unknown,Jnanabharathi,truck,12.9603849,77.514233,55,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,bmtc_bus,12.9348257,77.6909623,120,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,others,12.9890321,77.5078508,31,0
vehicle_breakdown,East Zone 2,Unknown,Banaswadi,truck,13.0003154,77.6764894,31,0
vehicle_breakdown,North Zone 2,Unknown,Jalahalli,heavy_vehicle,13.0410701,77.5455972,146,1
vehicle_breakdown,East Zone 1,Unknown,Whitefield,private_car,12.9382361,77.7467911,122,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,lcv,13.1101583,77.60381,199,0
vehicle_breakdown,Central Zone 2,Unknown,High ground,others,12.9912041,77.5856647,141,0
vehicle_breakdown,Central Zone 2,Unknown,Sadashivanagar,truck,12.9985834,77.5842114,154,0
procession,North Zone 1,Unknown,Hennuru,Unknown,13.0517848,77.6310318,105,0
vehicle_breakdown,West Zone 1,Unknown,Kengeri,bmtc_bus,12.9039965,77.5108461,67,0
accident,North Zone 1,Unknown,Hennuru,Unknown,13.0596021,77.6328369,88,0
vehicle_breakdown,Central Zone 1,Unknown,Halasur,bmtc_bus,12.9632266,77.6327085,160,0
vehicle_breakdown,Unknown,Unknown,Electronic City,heavy_vehicle,12.8193343,77.6881485,168,0
accident,East Zone 1,Unknown,Mahadevapura,Unknown,12.98659378,77.74480898,86,0
vehicle_breakdown,East Zone 1,Unknown,HAL Old Airport,heavy_vehicle,12.9466212,77.698561,83,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1269413,77.6129786,139,0
vehicle_breakdown,West Zone 1,Unknown,Banashankari,lcv,12.9191487,77.542111,57,0
vehicle_breakdown,West Zone 1,Unknown,Kamakshipalya,lcv,12.9889822,77.5072463,71,0
accident,East Zone 1,Unknown,Mahadevapura,Unknown,12.98659378,77.74480898,440,0
vehicle_breakdown,West Zone 1,Unknown,Rajajinagar,heavy_vehicle,13.0129294,77.5299099,124,0
vehicle_breakdown,North Zone 1,Batrayanapura(Amrutahalli)Junction,Kodigehalli,others,13.0677815,77.5929705,129,0
vehicle_breakdown,North Zone 2,Unknown,Yelahanka,heavy_vehicle,13.1144622,77.5789766,175,0
accident,South Zone 1,Unknown,Jayanagara,Unknown,12.91861725,77.58946,258,0
accident,South Zone 1,Unknown,Jayanagara,Unknown,12.91861725,77.58946,258,0
